285	0.667527	-0.25746	0.715457	0.667527	-0.25746	0.715457
286	0.677198	-0.244493	0.719982	0.677198	-0.244493	0.719982
287	0.686594	-0.231504	0.724573	0.686594	-0.231504	0.724573
288	0.695699	-0.218503	0.729205	0.695699	-0.218503	0.729205
289	0.704514	-0.205492	0.733871	0.704514	-0.205492	0.733871
290	0.713032	-0.192477	0.738554	0.713032	-0.192477	0.738554
291	0.721257	-0.17946	0.743248	0.721257	-0.17946	0.743248
292	0.729182	-0.166444	0.747937	0.729182	-0.166444	0.747937
293	0.73681	-0.153433	0.752616	0.73681	-0.153433	0.752616
294	0.744127	-0.140436	0.757263	0.744127	-0.140436	0.757263
295	0.751131	-0.127456	0.761868	0.751131	-0.127456	0.761868
296	0.757816	-0.114498	0.766417	0.757816	-0.114498	0.766417
297	0.764182	-0.101567	0.770902	0.764182	-0.101567	0.770902
298	0.770224	-0.0886663	0.775311	0.770224	-0.0886663	0.775311
299	0.775941	-0.0757995	0.779635	0.775941	-0.0757995	0.779635
300	0.781332	-0.06297	0.783865	0.781332	-0.06297	0.783865
301	0.786392	-0.0501829	0.787991	0.786392	-0.0501829	0.787991
302	0.791121	-0.0374407	0.792007	0.791121	-0.0374407	0.792007
303	0.795514	-0.0247492	0.795899	0.795514	-0.0247492	0.795899
304	0.79957	-0.0121114	0.799662	0.79957	-0.0121114	0.799662
305	0.803279	0.000464404	0.803279	0.803279	0.000464404	0.803279
306	0.806639	0.0129752	0.806743	0.806639	0.0129752	0.806743
307	0.809648	0.025417	0.810047	0.809648	0.025417	0.810047
308	0.812315	0.0377912	0.813193	0.812315	0.0377912	0.813193
309	0.814632	0.0500912	0.81617	0.814632	0.0500912	0.81617
310	0.816597	0.0623137	0.818972	0.816597	0.0623137	0.818972
311	0.818208	0.0744534	0.821588	0.818208	0.0744534	0.821588
312	0.819464	0.0865084	0.824018	0.819464	0.0865084	0.824018
313	0.820375	0.09848	0.826265	0.820375	0.09848	0.826265
314	0.820954	0.110372	0.82834	0.820954	0.110372	0.82834
315	0.821216	0.122189	0.830256	0.821216	0.122189	0.830256
316	0.82118	0.133937	0.832031	0.82118	0.133937	0.832031
317	0.820876	0.145628	0.833693	0.820876	0.145628	0.833693
318	0.82034	0.157276	0.83528	0.82034	0.157276	0.83528
319	0.81964	0.168912	0.836864	0.81964	0.168912	0.836864
320	0.818793	0.180539	0.838461	0.818793	0.180539	0.838461
321	0.817861	0.192184	0.840138	0.817861	0.192184	0.840138
322	0.816824	0.203833	0.841872	0.816824	0.203833	0.841872
323	0.815687	0.215484	0.84367	0.815687	0.215484	0.84367
324	0.814396	0.227107	0.845469	0.814396	0.227107	0.845469
325	0.812938	0.23869	0.847255	0.812938	0.23869	0.847255
326	0.811293	0.250221	0.849003	0.811293	0.250221	0.849003
327	0.809461	0.261696	0.850713	0.809461	0.261696	0.850713
328	0.807429	0.273104	0.852366	0.807429	0.273104	0.852366
329	0.805178	0.284433	0.853941	0.805178	0.284433	0.853941
330	0.80269	0.29567	0.855413	0.80269	0.29567	0.855413
331	0.799946	0.306802	0.856762	0.799946	0.306802	0.856762
332	0.796933	0.317821	0.85797	0.796933	0.317821	0.85797
333	0.793635	0.328713	0.859016	0.793635	0.328713	0.859016
334	0.790042	0.339473	0.859888	0.790042	0.339473	0.859888
335	0.786148	0.350094	0.860578	0.786148	0.350094	0.860578
336	0.781953	0.360571	0.861082	0.781953	0.360571	0.861082
337	0.777453	0.370901	0.861395	0.777453	0.370901	0.861395
338	0.772651	0.381081	0.861517	0.772651	0.381081	0.861517
339	0.767554	0.39111	0.861456	0.767554	0.39111	0.861456
340	0.762169	0.40099	0.861217	0.762169	0.40099	0.861217
341	0.756496	0.410717	0.860799	0.756496	0.410717	0.860799
342	0.750529	0.420284	0.860194	0.750529	0.420284	0.860194
343	0.744267	0.429688	0.859398	0.744267	0.429688	0.859398
344	0.737707	0.438925	0.858409	0.737707	0.438925	0.858409
345	0.730845	0.447989	0.857221	0.730845	0.447989	0.857221
346	0.723671	0.456872	0.855822	0.723671	0.456872	0.855822
347	0.716171	0.465566	0.854198	0.716171	0.465566	0.854198
348	0.708335	0.474063	0.852335	0.708335	0.474063	0.852335
349	0.70015	0.482354	0.850221	0.70015	0.482354	0.850221
350	0.691625	0.49044	0.847866	0.691625	0.49044	0.847866
351	0.682752	0.498316	0.845263	0.682752	0.498316	0.845263
352	0.673551	0.505986	0.842433	0.673551	0.505986	0.842433
353	0.664016	0.513445	0.839371	0.664016	0.513445	0.839371
354	0.654164	0.520699	0.836097	0.654164	0.520699	0.836097
355	0.644005	0.527748	0.832623	0.644005	0.527748	0.832623
356	0.633556	0.534597	0.828967	0.633556	0.534597	0.828967
357	0.622831	0.541249	0.825148	0.622831	0.541249	0.825148
358	0.611838	0.547704	0.821173	0.611838	0.547704	0.821173
359	0.600593	0.553966	0.817062	0.600593	0.553966	0.817062
360	0.589109	0.560038	0.81283	0.589109	0.560038	0.81283
361	0.577393	0.56592	0.808485	0.577393	0.56592	0.808485
362	0.565454	0.571613	0.804039	0.565454	0.571613	0.804039
363	0.553299	0.577115	0.799501	0.553299	0.577115	0.799501
364	0.540937	0.582429	0.794882	0.540937	0.582429	0.794882
365	0.52837	0.587552	0.790185	0.52837	0.587552	0.790185
366	0.515606	0.592484	0.785421	0.515606	0.592484	0.785421
367	0.502646	0.597223	0.780595	0.502646	0.597223	0.780595
368	0.489495	0.601768	0.775713	0.489495	0.601768	0.775713
369	0.476157	0.606117	0.770781	0.476157	0.606117	0.770781
370	0.462635	0.61027	0.765807	0.462635	0.61027	0.765807
371	0.448937	0.614225	0.7608	0.448937	0.614225	0.7608
372	0.435066	0.617983	0.755768	0.435066	0.617983	0.755768
373	0.421033	0.621544	0.750723	0.421033	0.621544	0.750723
374	0.406842	0.624907	0.745674	0.406842	0.624907	0.745674
375	0.392501	0.628073	0.74063	0.392501	0.628073	0.74063
376	0.378002	0.631036	0.73559	0.378002	0.631036	0.73559
377	0.363338	0.633791	0.730551	0.363338	0.633791	0.730551
378	0.348503	0.636331	0.725515	0.348503	0.636331	0.725515
379	0.333492	0.638654	0.720483	0.333492	0.638654	0.720483
380	0.318315	0.640759	0.71547	0.318315	0.640759	0.71547
381	0.302977	0.642648	0.710487	0.302977	0.642648	0.710487
382	0.287493	0.644324	0.705553	0.287493	0.644324	0.705553
383	0.271869	0.645786	0.70068	0.271869	0.645786	0.70068
384	0.256113	0.647036	0.69588	0.256113	0.647036	0.69588
385	0.240229	0.648072	0.691163	0.240229	0.648072	0.691163
386	0.224221	0.648894	0.686541	0.224221	0.648894	0.686541
387	0.208094	0.649501	0.682023	0.208094	0.649501	0.682023
388	0.191851	0.649894	0.67762	0.191851	0.649894	0.67762
389	0.1755	0.650072	0.673346	0.1755	0.650072	0.673346
390	0.159044	0.650035	0.669209	0.159044	0.650035	0.669209
391	0.142491	0.649784	0.665224	0.142491	0.649784	0.665224
392	0.125845	0.649318	0.6614	0.125845	0.649318	0.6614
393	0.109115	0.648639	0.657752	0.109115	0.648639	0.657752
394	0.0923075	0.647747	0.654291	0.0923075	0.647747	0.654291
395	0.0754321	0.646645	0.651029	0.0754321	0.646645	0.651029
396	0.0584962	0.645333	0.647978	0.0584962	0.645333	0.647978
397	0.0415079	0.643812	0.645149	0.0415079	0.643812	0.645149
398	0.0244742	0.642084	0.64255	0.0244742	0.642084	0.64255
399	0.00740275	0.64015	0.640192	0.00740275	0.64015	0.640192
400	-0.00970037	0.638009	0.638083	-0.00970037	0.638009	0.638083
401	-0.0268277	0.635665	0.636231	-0.0268277	0.635665	0.636231
402	-0.0439724	0.633117	0.634642	-0.0439724	0.633117	0.634642
403	-0.0611269	0.630367	0.633324	-0.0611269	0.630367	0.633324
404	-0.0782848	0.627417	0.632282	-0.0782848	0.627417	0.632282
405	-0.0954379	0.624266	0.63152	-0.0954379	0.624266	0.63152
